Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
259,Annabelle,257047661,84273813,172773848,2014.csv,2014.0,0.3278528684997449,0.6721471315002551
260,Encanto,256786742,96093622,160693120,2021.csv,2021.0,0.37421566725590527,0.6257843327440947
261,Lost in Hong Kong,256283912,1302281,254981631,2015.csv,2015.0,0.005081399725161055,0.9949186002748389
262,Us,256022707,175084580,80938127,2019.csv,2019.0,0.6838634824683734,0.3161365175316266
263,Pegasus,255863112,0,255863112,2019.csv,2019.0,0.0,1.0
264,Halloween,255485178,159342015,96143163,2018.csv,2018.0,0.6236839892136522,0.37631601078634785
265,Get Out,255407969,176040665,79367304,2017.csv,2017.0,0.6892528282858708,0.31074717171412924
266,Baahubali 2: The Conclusion,254158390,20186659,233971731,2017.csv,2017.0,0.07942550706274147,0.9205744929372586
267,Men in Black: International,253890701,80001807,173888894,2019.csv,2019.0,0.31510333653377876,0.6848966634662212
268,Dark Phoenix,252442974,65845974,186597000,2019.csv,2019.0,0.26083504308580996,0.73916495691419
269,Dolittle,251410631,77047065,174363566,2020.csv,2020.0,0.3064590574135268,0.6935409425864733
270,Sound of Freedom,250570396,184178046,66392350,2023.csv,2023.0,0.7350351395860826,0.26496486041391737
271,The Bad Guys,250387888,97459240,152928648,2022.csv,2022.0,0.38923304469104353,0.6107669553089565
272,Journey to the West: The Demons Strike Back,247585244,880346,246704898,2017.csv,2017.0,0.0035557288704976295,0.9964442711295024
273,Glass,246999039,111048468,135950571,2019.csv,2019.0,0.44959068848846817,0.5504093115115318
274,Wish,246635242,63725041,182910201,2023.csv,2023.0,0.2583776774285972,0.7416223225714028
275,The Peanuts Movie,246233113,130178411,116054702,2015.csv,2015.0,0.5286795484732388,0.47132045152676116
276,Teenage Mutant Ninja Turtles: Out of the Shadows,245623848,82051601,163572247,2016.csv,2016.0,0.3340538863311025,0.6659461136688974
277,The Bravest,245179562,290217,244889345,2019.csv,2019.0,0.0011836916488169597,0.9988163083511831
278,Pixels,244874809,78747585,166127224,2015.csv,2015.0,0.3215830379677805,0.6784169620322195
279,Hercules,244819862,72688614,172131248,2014.csv,2014.0,0.29690652304999665,0.7030934769500033
280,Sully,243870033,125070033,118800000,2016.csv,2016.0,0.5128552756623443,0.4871447243376557
281,Daddy's Home,242786137,150357137,92429000,2015.csv,2015.0,0.6192986916711806,0.38070130832881943
282,RoboCop,242688965,58607007,184081958,2014.csv,2014.0,0.24149020125410317,0.7585097987458969
283,Alien: Covenant,240891763,74262031,166629732,2017.csv,2017.0,0.3082796608533269,0.6917203391466731
284,Assassin's Creed,240697856,54647948,186049908,2016.csv,2016.0,0.2270396126835463,0.7729603873164537
285,Jiang Ziya,240646355,214670,240431685,2020.csv,2020.0,0.0008920558967120029,0.999107944103288
286,Bullet Train,239268602,103368602,135900000,2022.csv,2022.0,0.43201908288827634,0.5679809171117237
287,Crazy Rich Asians,239032921,174532921,64500000,2018.csv,2018.0,0.730162691690489,0.2698373083095111
288,Migration,238564180,111847995,126716185,2023.csv,2023.0,0.4688381759575138,0.5311618240424861
289,Hidden Figures,235956898,169607287,66349611,2016.csv,2016.0,0.7188062245164792,0.2811937754835207
290,Spy,235666219,110825712,124840507,2015.csv,2015.0,0.47026558354551445,0.5297344164544856
291,Alvin and the Chipmunks: The Road Chip,234798636,85886987,148911649,2015.csv,2015.0,0.3657899741802589,0.6342100258197412
292,The Imitation Game,233555708,91125683,142430025,2014.csv,2014.0,0.39016679909188945,0.6098332009081106
293,Cruella,233503234,86103234,147400000,2021.csv,2021.0,0.3687453596467105,0.6312546403532895
294,Annabelle Comes Home,231252591,74152591,157100000,2019.csv,2019.0,0.32065626023623667,0.6793437397637634
295,Ghostbusters,229147509,128350574,100796935,2016.csv,2016.0,0.5601220565744837,0.43987794342551634
296,Goodbye Mr. Loser,228122928,1293626,226829302,2015.csv,2015.0,0.005670740820931423,0.9943292591790686
297,Paddington 2,227291591,40891591,186400000,2017.csv,2017.0,0.17990806795839623,0.8200919320416038
298,Youth,227091290,1891956,225199334,2017.csv,2017.0,0.00833125744276674,0.9916687425572333
299,Baby Driver,226945087,107825862,119119225,2017.csv,2017.0,0.47511873213628986,0.5248812678637101
300,Lightyear,226425420,118307188,108118232,2022.csv,2022.0,0.5224995850730894,0.4775004149269106
301,Better Days,225918798,1921657,223997141,2019.csv,2019.0,0.008505963279779843,0.9914940367202202
302,Valerian and the City of a Thousand Planets,225874228,41189488,184684740,2017.csv,2017.0,0.18235585513545174,0.8176441448645483
303,Ford v Ferrari,225508210,117624357,107883853,2019.csv,2019.0,0.521596783549477,0.47840321645052303
304,Non-Stop,222809600,92168600,130641000,2014.csv,2014.0,0.4136652998793589,0.5863347001206412
305,Geostorm,221900160,33700160,188200000,2017.csv,2017.0,0.15187082334686014,0.8481291766531399
306,"My Country, My Parents",221831086,177133,221653953,2021.csv,2021.0,0.0007985039571956114,0.9992014960428044
307,Jungle Cruise,220889446,116987516,103901930,2021.csv,2021.0,0.5296202155353317,0.4703797844646684
308,Napoleon,220597098,61524375,159072723,2023.csv,2023.0,0.2788992944957055,0.7211007055042945
309,Inferno,220021259,34343574,185677685,2016.csv,2016.0,0.15609207108482184,0.8439079289151782
310,Little Women,218843645,108101214,110742431,2019.csv,2019.0,0.4939655158823552,0.5060344841176448
311,Smallfoot,217940103,83240103,134700000,2018.csv,2018.0,0.38194027558113064,0.6180597244188694
312,The Emoji Movie,217776646,86089513,131687133,2017.csv,2017.0,0.39531104267259215,0.6046889573274078
313,Smile,217408513,105935048,111473465,2022.csv,2022.0,0.487262649186143,0.5127373508138571
314,Too Cool to Kill,217254604,185882,217068722,2022.csv,2022.0,0.000855595216753151,0.9991444047832468
315,Dracula Untold,217124280,56280355,160843925,2014.csv,2014.0,0.2592080213230874,0.7407919786769126
316,Central Intelligence,216940871,127440871,89500000,2016.csv,2016.0,0.5874451891547905,0.4125548108452095
317,A Little Red Flower,216000000,0,216000000,2020.csv,2020.0,0.0,1.0
318,The Croods: A New Age,215905815,58568815,157337000,2020.csv,2020.0,0.271270206409216,0.728729793590784
319,Ted 2,215863606,81476385,134387221,2015.csv,2015.0,0.37744382441197616,0.6225561755880239
320,The Expendables 3,214657577,39322544,175335033,2014.csv,2014.0,0.18318730952599918,0.8168126904740008
321,Creed II,214215889,115715889,98500000,2018.csv,2018.0,0.5401835015142131,0.45981649848578693
322,Into the Woods,212902372,128002372,84900000,2014.csv,2014.0,0.6012256735213829,0.39877432647861716
323,Bridget Jones's Baby,211952420,24252420,187700000,2016.csv,2016.0,0.11442388815376583,0.8855761118462342
324,Fury,211817906,85817906,126000000,2014.csv,2014.0,0.4051494400100433,0.5948505599899566
325,Nice View,211019042,0,211019042,2022.csv,2022.0,0.0,1.0
326,Us and Them,209221380,0,209221380,2018.csv,2018.0,0.0,1.0
327,Tomorrowland,209035668,93436322,115599346,2015.csv,2015.0,0.44698745861878464,0.5530125413812154
328,Me Before You,208445075,56245075,152200000,2016.csv,2016.0,0.26983163310526764,0.7301683668947323
329,Dungeons & Dragons: Honor Among Thieves,208177026,93277026,114900000,2023.csv,2023.0,0.44806589753088316,0.5519341024691168
330,DC League of Super-Pets,207557117,93657117,113900000,2022.csv,2022.0,0.45123539175002125,0.5487646082499787
331,Trolls Band Together,206835714,102732555,104103159,2023.csv,2023.0,0.4966867327370746,0.5033132672629254
332,The Conjuring: The Devil Made Me Do It,206431050,65631050,140800000,2021.csv,2021.0,0.31793206496793963,0.6820679350320603
333,The Marvels,206089635,84500223,121589412,2023.csv,2023.0,0.4100168501923932,0.5899831498076068
334,Raging Fire,205842393,385305,205457088,2021.csv,2021.0,0.0018718447370556948,0.9981281552629443
335,London Has Fallen,205754447,62524260,143230187,2016.csv,2016.0,0.30387804935268303,0.696121950647317
336,Birds of Prey,205358461,84158461,121200000,2020.csv,2020.0,0.4098124839375379,0.5901875160624621
337,A Dog's Purpose,205035819,64508620,140527199,2017.csv,2017.0,0.3146212223533489,0.6853787776466511
338,Ghostbusters: Afterlife,204334455,129360575,74973880,2021.csv,2021.0,0.6330825361782476,0.36691746382175244
339,Everest,203427584,43482270,159945314,2015.csv,2015.0,0.2137481512831613,0.7862518487168387
340,Arrival,203388186,100546139,102842047,2016.csv,2016.0,0.49435584719753584,0.5056441528024641
341,Need for Speed,203277636,43577636,159700000,2014.csv,2014.0,0.2143749644943726,0.7856250355056273
342,The Addams Family,203044905,100044905,103000000,2019.csv,2019.0,0.49272305059809307,0.5072769494019069
343,PAW Patrol: The Mighty Movie,202231360,65231360,137000000,2023.csv,2023.0,0.32255808396877717,0.6774419160312228
344,Straight Outta Compton,201634991,161197785,40437206,2015.csv,2015.0,0.7994534291917617,0.20054657080823834
345,Shock Wave 2,198921659,0,198921659,2020.csv,2020.0,0.0,1.0
346,The Island,198326350,670883,197655467,2018.csv,2018.0,0.0033827224672868736,0.9966172775327131
347,Christopher Robin,197744377,99215042,98529335,2018.csv,2018.0,0.5017338217409844,0.4982661782590157
348,Smurfs: The Lost Village,197183546,45020282,152163264,2017.csv,2017.0,0.22831662637814618,0.7716833736218538
349,Chinese Doctors,197143218,0,197143218,2021.csv,2021.0,0.0,1.0
350,The Other Woman,196710396,83911193,112799203,2014.csv,2014.0,0.4265722336301941,0.5734277663698059
351,Rocketman,195320400,96368160,98952240,2019.csv,2019.0,0.4933850227625993,0.5066149772374007
352,The Shape of Water,195243464,63859435,131384029,2017.csv,2017.0,0.32707591686654364,0.6729240831334564
353,The BFG,195243411,55483770,139759641,2016.csv,2016.0,0.28417742609506036,0.7158225739049396
354,The Intern,194764672,75764672,119000000,2015.csv,2015.0,0.38900623620283664,0.6109937637971634
355,Downton Abbey,194694725,96853865,97840860,2019.csv,2019.0,0.49746527544595776,0.5025347245540422
356,The Monkey King 2,193678298,709982,192968316,2016.csv,2016.0,0.003665779838689,0.996334220161311
357,Weathering with You,192927909,8056636,184871273,2019.csv,2019.0,0.041759826464505975,0.9582401735354941
358,The Lost City,192907684,105344029,87563655,2022.csv,2022.0,0.5460851886024405,0.45391481139755946
359,The Equalizer,192330738,101530738,90800000,2014.csv,2014.0,0.527896575741315,0.47210342425868507
360,The Lego Movie 2: The Second Part,192306508,105806508,86500000,2019.csv,2019.0,0.5501972299346208,0.44980277006537916
361,Sheep Without a Shepherd,191602146,0,191602146,2019.csv,2019.0,0.0,1.0
362,The Equalizer 3,191066788,92373751,98693037,2023.csv,2023.0,0.4834631490220059,0.5165368509779942
363,The Equalizer 2,190400157,102084362,88315795,2018.csv,2018.0,0.5361569213411941,0.4638430786588059
364,The White Storm 2: Drug Lords,189396380,609461,188786919,2019.csv,2019.0,0.003217912612690908,0.9967820873873091
365,Insidious: The Red Door,189086877,82156962,106929915,2023.csv,2023.0,0.4344931985946333,0.5655068014053667
366,Breakup Buddies,189017596,777896,188239700,2014.csv,2014.0,0.004115468699538428,0.9958845313004616
367,Abominable,188623517,60716390,127907127,2019.csv,2019.0,0.32189194097149615,0.6781080590285039
368,Project Gutenberg,188116796,0,188116796,2018.csv,2018.0,0.0,1.0
369,Jian Bing Man,186683536,0,186683536,2015.csv,2015.0,0.0,1.0
370,Pitch Perfect 3,185400345,104897530,80502815,2017.csv,2017.0,0.5657892923554161,0.4342107076445839
371,Jupiter Ascending,184287723,47387723,136900000,2015.csv,2015.0,0.2571398801210431,0.7428601198789568
372,Bad Moms,183936074,113257297,70678777,2016.csv,2016.0,0.615742711785835,0.3842572882141651
373,Storks,183679278,72679278,111000000,2016.csv,2016.0,0.3956857779025024,0.6043142220974975
374,Stand by Me Doraemon,183442714,0,183442714,2014.csv,2014.0,0.0,1.0
375,The Hitman's Bodyguard,183415183,75468583,107946600,2017.csv,2017.0,0.41146311753264175,0.5885368824673582
376,From Vegas to Macau III,181732879,0,181732879,2016.csv,2016.0,0.0,1.0
377,Cliff Walkers,181325565,152972,181172593,2021.csv,2021.0,0.0008436317294806168,0.9991563682705193
378,Daddy's Home 2,180613180,104029443,76583737,2017.csv,2017.0,0.5759792447040687,0.42402075529593136
379,Hacksaw Ridge,180563636,67209615,113354021,2016.csv,2016.0,0.37222120959061766,0.6277787904093823
380,Teenage Mutant Ninja Turtles: Mutant Mayhem,180513586,118613586,61900000,2023.csv,2023.0,0.6570895223365625,0.34291047766343746
381,M3GAN,180089109,95159005,84930104,2022.csv,2022.0,0.52839955468934,0.4716004453106601
382,The Post,179769457,81903458,97865999,2017.csv,2017.0,0.4556027445752367,0.5443972554247632
383,Allegiant,179246868,66184051,113062817,2016.csv,2016.0,0.36923407219589466,0.6307659278041053
384,Baywatch,177856751,58060186,119796565,2017.csv,2017.0,0.32644353207599075,0.6735564679240093
385,Serial Bad Weddings,176404493,0,176404493,2014.csv,2014.0,0.0,1.0
386,Ip Man 4: The Finale,176345966,3956031,172389935,2019.csv,2019.0,0.02243335126815433,0.9775666487318456
387,The Monkey King: Havoc in Heaven's Palace,175835580,0,175835580,2014.csv,2014.0,0.0,1.0
388,The Mule,174804407,103804407,71000000,2018.csv,2018.0,0.5938317504775494,0.40616824952245056
389,Creed,174167581,109767581,64400000,2015.csv,2015.0,0.6302411755951298,0.3697588244048702
390,The Nutcracker and the Four Realms,173961069,54858851,119102218,2018.csv,2018.0,0.3153513100106323,0.6846486899893677
391,Operation Mekong,173839072,800012,173039060,2016.csv,2016.0,0.004602026407504062,0.9953979735924959
392,Gemini Man,173469516,48546770,124922746,2019.csv,2019.0,0.27985764369112553,0.7201423563088745
393,The Girl on the Train,173185859,75395035,97790824,2016.csv,2016.0,0.435341750390833,0.564658249609167
394,Anyone But You,172969109,82946912,90022197,2023.csv,2023.0,0.47954754741784555,0.5204524525821544
395,The Grand Budapest Hotel,172936941,59301324,113635617,2014.csv,2014.0,0.342907210322403,0.657092789677597
396,Spies in Disguise,171616764,66757013,104859751,2019.csv,2019.0,0.3889888810629246,0.6110111189370754
397,John Wick: Chapter 2,171539887,92029184,79510703,2017.csv,2017.0,0.5364885427492441,0.46351145725075593
398,One Piece Film: Red,171319579,12775324,158544255,2022.csv,2022.0,0.07457013421682528,0.9254298657831748
399,Nope,171235592,123277080,47958512,2022.csv,2022.0,0.7199267311202452,0.28007326887975487
400,Dumb and Dumber To,169837010,86208010,83629000,2014.csv,2014.0,0.5075926030492411,0.49240739695075886
401,Ghost in the Shell,169801921,40563557,129238364,2017.csv,2017.0,0.23888750351652382,0.7611124964834762
402,Wonder Woman 1984,169601036,46801036,122800000,2020.csv,2020.0,0.2759478190923315,0.7240521809076685
403,Scream VI,168961389,108161389,60800000,2023.csv,2023.0,0.6401544733986533,0.3598455266013468
404,Ticket to Paradise,168767896,68275985,100491911,2022.csv,2022.0,0.4045555263662231,0.5954444736337768
405,The Suicide Squad,168717425,55817425,112900000,2021.csv,2021.0,0.33083378910032557,0.6691662108996744
406,Insidious: The Last Key,167885588,67745330,100140258,2018.csv,2018.0,0.40352081919026905,0.596479180809731
407,Fantastic Four,167882881,56117548,111765333,2015.csv,2015.0,0.3342660530110869,0.6657339469889131
408,Morbius,167460961,73865530,93595431,2022.csv,2022.0,0.4410910433029224,0.5589089566970776
409,The Boy and the Heron,166840529,45520326,121320203,2023.csv,2023.0,0.27283733918153663,0.7271626608184634
410,Jujutsu Kaisen 0,166760828,34542754,132218074,2021.csv,2021.0,0.2071394968127647,0.7928605031872353
411,RRR,165955146,14500000,151455146,2022.csv,2022.0,0.0873730061977108,0.9126269938022892
412,Bridge of Spies,165478348,72313754,93164594,2015.csv,2015.0,0.4369982833041094,0.5630017166958906
413,The Huntsman: Winter's War,164989338,48390190,116599148,2016.csv,2016.0,0.2932928308373478,0.7067071691626522
414,From Vegas to Macau II,163877532,0,163877532,2015.csv,2015.0,0.0,1.0
415,Space Jam: A New Legacy,163692228,70592228,93100000,2021.csv,2021.0,0.4312497231084178,0.5687502768915822
416,The Magnificent Seven,162360636,93432655,68927981,2016.csv,2016.0,0.5754637164638847,0.4245362835361152
417,Jack Reacher: Never Go Back,162146076,58697076,103449000,2016.csv,2016.0,0.36200121179620776,0.6379987882037922
418,Into the Storm,161502194,47602194,113900000,2014.csv,2014.0,0.29474642307336085,0.7052535769266391
419,Unbroken,161459297,115637895,45821402,2014.csv,2014.0,0.7162046233856698,0.28379537661433024
420,The Black Phone,161440742,90123230,71317512,2022.csv,2022.0,0.5582434079744257,0.4417565920255743
421,The Sacrifice,161047608,0,161047608,2020.csv,2020.0,0.0,1.0
422,The Predator,160542134,51024708,109517426,2018.csv,2018.0,0.3178275181018835,0.6821724818981165
423,"Three Billboards Outside Ebbing, Missouri",160060063,54513740,105546323,2017.csv,2017.0,0.3405830222620867,0.6594169777379133
424,Focus,159162963,53862963,105300000,2015.csv,2015.0,0.3384139248526053,0.6615860751473946
425,Johnny English Strikes Again,158970776,4412170,154558606,2018.csv,2018.0,0.02775459811556811,0.9722454018844319
426,Goosebumps,158260952,80080379,78180573,2015.csv,2015.0,0.5060021312142745,0.4939978687857255
427,Don't Breathe,157761002,89217875,68543127,2016.csv,2016.0,0.5655255346311758,0.43447446536882417
